,Level,Syllable,SyllableFrequency,Pattern,PatternFrequency,SyllableProbability,PatternProbability,TotalSyllables
6_ha,6,ha,14,CV,2099,0.003135498320268757,0.47010078387458004,4465
6_an,6,an,10,VC,352,0.0022396416573348264,0.07883538633818589,4465
6_cons,6,cons,4,CVCC,5,0.0008958566629339306,0.0011198208286674132,4465
6_me,6,me,17,CV,2099,0.003807390817469205,0.47010078387458004,4465
6_his,6,his,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_dor,6,dor,6,CVC,987,0.0013437849944008958,0.22105263157894736,4465
6_tes,6,tes,15,CVC,987,0.0033594624860022394,0.22105263157894736,4465
6_gis,6,gis,2,CVC,987,0.0004479283314669653,0.22105263157894736,4465
6_ver,6,ver,12,CVC,987,0.0026875699888017916,0.22105263157894736,4465
6_rep,6,rep,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_ful,6,ful,2,CVC,987,0.0004479283314669653,0.22105263157894736,4465
6_son,6,son,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_gel,6,gel,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_jes,6,jes,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_sie,6,sie,1,CVV,247,0.00022396416573348266,0.05531914893617021,4465
6_bren,6,bren,2,CCVC,55,0.0004479283314669653,0.012318029115341545,4465
6_sui,6,sui,1,CVV,247,0.00022396416573348266,0.05531914893617021,4465
6_nua,6,nua,1,CVV,247,0.00022396416573348266,0.05531914893617021,4465
6_guez,6,guez,1,CVVC,169,0.00022396416573348266,0.037849944008958566,4465
6_rre,6,rre,2,CCV,206,0.0004479283314669653,0.04613661814109742,4465
6_cra,6,cra,2,CCV,206,0.0004479283314669653,0.04613661814109742,4465
6_tus,6,tus,3,CVC,987,0.0006718924972004479,0.22105263157894736,4465
6_cual,6,cual,2,CVVC,169,0.0004479283314669653,0.037849944008958566,4465
6_frai,6,frai,1,CCVV,15,0.00022396416573348266,0.0033594624860022394,4465
6_he,6,he,11,CV,2099,0.002463605823068309,0.47010078387458004,4465
6_fa,6,fa,2,CV,2099,0.0004479283314669653,0.47010078387458004,4465
6_sa,6,sa,17,CV,2099,0.003807390817469205,0.47010078387458004,4465
6_suel,6,suel,1,CVVC,169,0.00022396416573348266,0.037849944008958566,4465
6_muer,6,muer,6,CVVC,169,0.0013437849944008958,0.037849944008958566,4465
6_frias,6,frias,1,CCVVC,5,0.00022396416573348266,0.0011198208286674132,4465
6_lio,6,lio,1,CVV,247,0.00022396416573348266,0.05531914893617021,4465
6_man,6,man,2,CVC,987,0.0004479283314669653,0.22105263157894736,4465
6_vuel,6,vuel,2,CVVC,169,0.0004479283314669653,0.037849944008958566,4465
6_gan,6,gan,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_siem,6,siem,1,CVVC,169,0.00022396416573348266,0.037849944008958566,4465
6_pul,6,pul,2,CVC,987,0.0004479283314669653,0.22105263157894736,4465
6_fla,6,fla,2,CCV,206,0.0004479283314669653,0.04613661814109742,4465
6_mix,6,mix,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_trol,6,trol,1,CCVC,55,0.00022396416573348266,0.012318029115341545,4465
6_zar,6,zar,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_mul,6,mul,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_yen,6,yen,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_bres,6,bres,1,CCVC,55,0.00022396416573348266,0.012318029115341545,4465
6_rum,6,rum,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_or,6,or,4,VC,352,0.0008958566629339306,0.07883538633818589,4465
6_rios,6,rios,6,CVVC,169,0.0013437849944008958,0.037849944008958566,4465
6_yun,6,yun,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_fis,6,fis,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_zul,6,zul,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_hi,6,hi,1,CV,2099,0.00022396416573348266,0.47010078387458004,4465
6_ra,6,ra,67,CV,2099,0.015005599104143338,0.47010078387458004,4465
6_juan,6,juan,1,CVVC,169,0.00022396416573348266,0.037849944008958566,4465
6_fer,6,fer,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_nes,6,nes,16,CVC,987,0.0035834266517357225,0.22105263157894736,4465
6_ros,6,ros,6,CVC,987,0.0013437849944008958,0.22105263157894736,4465
6_mes,6,mes,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_aun,6,aun,1,VVC,2,0.00022396416573348266,0.0004479283314669653,4465
6_gir,6,gir,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_nos,6,nos,22,CVC,987,0.004927211646136618,0.22105263157894736,4465
6_rac,6,rac,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_per,6,per,15,CVC,987,0.0033594624860022394,0.22105263157894736,4465
6_tual,6,tual,1,CVVC,169,0.00022396416573348266,0.037849944008958566,4465
6_tuar,6,tuar,1,CVVC,169,0.00022396416573348266,0.037849944008958566,4465
6_cues,6,cues,1,CVVC,169,0.00022396416573348266,0.037849944008958566,4465
6_fue,6,fue,1,CVV,247,0.00022396416573348266,0.05531914893617021,4465
6_les,6,les,12,CVC,987,0.0026875699888017916,0.22105263157894736,4465
6_ya,6,ya,8,CV,2099,0.0017917133258678612,0.47010078387458004,4465
6_pue,6,pue,4,CVV,247,0.0008958566629339306,0.05531914893617021,4465
6_p,6,p,1,C,1,0.00022396416573348266,0.00022396416573348266,4465
6_nun,6,nun,3,CVC,987,0.0006718924972004479,0.22105263157894736,4465
6_ji,6,ji,1,CV,2099,0.00022396416573348266,0.47010078387458004,4465
6_u,6,u,40,V,312,0.008958566629339306,0.06987681970884659,4465
6_sia,6,sia,1,CVV,247,0.00022396416573348266,0.05531914893617021,4465
6_fec,6,fec,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_ciu,6,ciu,1,CVV,247,0.00022396416573348266,0.05531914893617021,4465
6_ti,6,ti,56,CV,2099,0.012541993281075027,0.47010078387458004,4465
6_ce,6,ce,25,CV,2099,0.005599104143337066,0.47010078387458004,4465
6_bras,6,bras,2,CCVC,55,0.0004479283314669653,0.012318029115341545,4465
6_cris,6,cris,1,CCVC,55,0.00022396416573348266,0.012318029115341545,4465
6_fir,6,fir,2,CVC,987,0.0004479283314669653,0.22105263157894736,4465
6_mu,6,mu,3,CV,2099,0.0006718924972004479,0.47010078387458004,4465
6_res,6,res,19,CVC,987,0.00425531914893617,0.22105263157894736,4465
6_em,6,em,4,VC,352,0.0008958566629339306,0.07883538633818589,4465
6_cur,6,cur,3,CVC,987,0.0006718924972004479,0.22105263157894736,4465
6_dias,6,dias,2,CVVC,169,0.0004479283314669653,0.037849944008958566,4465
6_tan,6,tan,17,CVC,987,0.003807390817469205,0.22105263157894736,4465
6_bie,6,bie,2,CVV,247,0.0004479283314669653,0.05531914893617021,4465
6_con,6,con,40,CVC,987,0.008958566629339306,0.22105263157894736,4465
6_fal,6,fal,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_ta,6,ta,45,CV,2099,0.010078387458006719,0.47010078387458004,4465
6_fu,6,fu,6,CV,2099,0.0013437849944008958,0.47010078387458004,4465
6_cie,6,cie,7,CVV,247,0.0015677491601343784,0.05531914893617021,4465
6_cial,6,cial,3,CVVC,169,0.0006718924972004479,0.037849944008958566,4465
6_rin,6,rin,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
6_ien,6,ien,1,VVC,2,0.00022396416573348266,0.0004479283314669653,4465
6_prior,6,prior,2,CCVVC,5,0.0004479283314669653,0.0011198208286674132,4465
6_lo,6,lo,40,CV,2099,0.008958566629339306,0.47010078387458004,4465
6_bien,6,bien,2,CVVC,169,0.0004479283314669653,0.037849944008958566,4465
6_ho,6,ho,8,CV,2099,0.0017917133258678612,0.47010078387458004,4465
6_mer,6,mer,2,CVC,987,0.0004479283314669653,0.22105263157894736,4465
6_fran,6,fran,1,CCVC,55,0.00022396416573348266,0.012318029115341545,4465
6_hu,6,hu,3,CV,2099,0.0006718924972004479,0.47010078387458004,4465
6_li,6,li,41,CV,2099,0.009182530795072788,0.47010078387458004,4465
6_fin,6,fin,1,CVC,987,0.00022396416573348266,0.22105263157894736,4465
2_fi,2,fi,4,CV,1975,0.0009722897423432182,0.480068060281964,4114
2_rra,2,rra,5,CCV,243,0.0012153621779290229,0.05906660184735051,4114
2_gre,2,gre,4,CCV,243,0.0009722897423432182,0.05906660184735051,4114
2_ro,2,ro,39,CV,1975,0.009479824987846379,0.480068060281964,4114
2_ron,2,ron,8,CVC,764,0.0019445794846864365,0.1857073407875547,4114
2_blan,2,blan,9,CCVC,79,0.0021876519202722413,0.019202722411278562,4114
2_o,2,o,27,V,288,0.0065629557608167235,0.07000486144871172,4114
2_je,2,je,8,CV,1975,0.0019445794846864365,0.480068060281964,4114
2_yor,2,yor,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_ton,2,ton,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_prar,2,prar,2,CCVC,79,0.0004861448711716091,0.019202722411278562,4114
2_rri,2,rri,5,CCV,243,0.0012153621779290229,0.05906660184735051,4114
2_sul,2,sul,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_sel,2,sel,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_cias,2,cias,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_hon,2,hon,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_llo,2,llo,15,CCV,243,0.0036460865337870686,0.05906660184735051,4114
2_fe,2,fe,11,CV,1975,0.00267379679144385,0.480068060281964,4114
2_col,2,col,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_han,2,han,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_hay,2,hay,7,CVV,289,0.001701507049100632,0.07024793388429752,4114
2_cruz,2,cruz,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_cam,2,cam,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_du,2,du,7,CV,1975,0.001701507049100632,0.480068060281964,4114
2_ba,2,ba,29,CV,1975,0.007049100631988332,0.480068060281964,4114
2_gar,2,gar,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_rar,2,rar,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_te,2,te,64,CV,1975,0.015556635877491492,0.480068060281964,4114
2_quer,2,quer,2,CVVC,117,0.0004861448711716091,0.028439474963539133,4114
2_mor,2,mor,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_bur,2,bur,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_yos,2,yos,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_tos,2,tos,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_char,2,char,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_quie,2,quie,4,CCVV,7,0.0009722897423432182,0.001701507049100632,4114
2_nar,2,nar,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_mas,2,mas,16,CVC,764,0.003889158969372873,0.1857073407875547,4114
2_ac,2,ac,1,VC,324,0.00024307243558580456,0.07875546912980068,4114
2_zon,2,zon,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_pan,2,pan,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_ru,2,ru,2,CV,1975,0.0004861448711716091,0.480068060281964,4114
2_jo,2,jo,17,CV,1975,0.004132231404958678,0.480068060281964,4114
2_ge,2,ge,1,CV,1975,0.00024307243558580456,0.480068060281964,4114
2_cis,2,cis,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_zas,2,zas,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_tum,2,tum,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_ma,2,ma,47,CV,1975,0.011424404472532814,0.480068060281964,4114
2_que,2,que,104,CVV,289,0.025279533300923675,0.07024793388429752,4114
2_ven,2,ven,7,CVC,764,0.001701507049100632,0.1857073407875547,4114
2_vol,2,vol,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_piel,2,piel,2,CVVC,117,0.0004861448711716091,0.028439474963539133,4114
2_mien,2,mien,3,CVVC,117,0.0007292173067574137,0.028439474963539133,4114
2_chos,2,chos,2,CCVC,79,0.0004861448711716091,0.019202722411278562,4114
2_gri,2,gri,4,CCV,243,0.0009722897423432182,0.05906660184735051,4114
2_au,2,au,2,VV,4,0.0004861448711716091,0.0009722897423432182,4114
2_ber,2,ber,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_io,2,io,2,VV,4,0.0004861448711716091,0.0009722897423432182,4114
2_rie,2,rie,2,CVV,289,0.0004861448711716091,0.07024793388429752,4114
2_mi,2,mi,36,CV,1975,0.008750607681088965,0.480068060281964,4114
2_to,2,to,55,CV,1975,0.013368983957219251,0.480068060281964,4114
2_bru,2,bru,6,CCV,243,0.0014584346135148275,0.05906660184735051,4114
2_din,2,din,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_cen,2,cen,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_vi,2,vi,24,CV,1975,0.00583373845405931,0.480068060281964,4114
2_so,2,so,27,CV,1975,0.0065629557608167235,0.480068060281964,4114
2_xac,2,xac,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_be,2,be,10,CV,1975,0.0024307243558580457,0.480068060281964,4114
2_mos,2,mos,9,CVC,764,0.0021876519202722413,0.1857073407875547,4114
2_lis,2,lis,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_las,2,las,17,CVC,764,0.004132231404958678,0.1857073407875547,4114
2_yo,2,yo,2,CV,1975,0.0004861448711716091,0.480068060281964,4114
2_dra,2,dra,1,CCV,243,0.00024307243558580456,0.05906660184735051,4114
2_gu,2,gu,9,CV,1975,0.0021876519202722413,0.480068060281964,4114
2_tiem,2,tiem,3,CVVC,117,0.0007292173067574137,0.028439474963539133,4114
2_quien,2,quien,8,CCVVC,12,0.0019445794846864365,0.002916869227029655,4114
2_pa,2,pa,48,CV,1975,0.01166747690811862,0.480068060281964,4114
2_da,2,da,36,CV,1975,0.008750607681088965,0.480068060281964,4114
2_de,2,de,127,CV,1975,0.03087019931939718,0.480068060281964,4114
2_tia,2,tia,3,CVV,289,0.0007292173067574137,0.07024793388429752,4114
2_del,2,del,10,CVC,764,0.0024307243558580457,0.1857073407875547,4114
2_tra,2,tra,20,CCV,243,0.004861448711716091,0.05906660184735051,4114
2_lli,2,lli,2,CCV,243,0.0004861448711716091,0.05906660184735051,4114
2_ral,2,ral,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
2_ig,2,ig,1,VC,324,0.00024307243558580456,0.07875546912980068,4114
2_gas,2,gas,8,CVC,764,0.0019445794846864365,0.1857073407875547,4114
2_naz,2,naz,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_mo,2,mo,28,CV,1975,0.006806028196402528,0.480068060281964,4114
2_ble,2,ble,4,CCV,243,0.0009722897423432182,0.05906660184735051,4114
2_ju,2,ju,6,CV,1975,0.0014584346135148275,0.480068060281964,4114
2_vic,2,vic,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_fuer,2,fuer,3,CVVC,117,0.0007292173067574137,0.028439474963539133,4114
2_un,2,un,27,VC,324,0.0065629557608167235,0.07875546912980068,4114
2_cal,2,cal,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_se,2,se,68,CV,1975,0.01652892561983471,0.480068060281964,4114
2_qui,2,qui,9,CVV,289,0.0021876519202722413,0.07024793388429752,4114
2_nal,2,nal,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_mian,2,mian,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_es,2,es,66,VC,324,0.016042780748663103,0.07875546912980068,4114
2_gi,2,gi,3,CV,1975,0.0007292173067574137,0.480068060281964,4114
2_ran,2,ran,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_sis,2,sis,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_nom,2,nom,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_gro,2,gro,6,CCV,243,0.0014584346135148275,0.05906660184735051,4114
2_pe,2,pe,32,CV,1975,0.007778317938745746,0.480068060281964,4114
2_dual,2,dual,2,CVVC,117,0.0004861448711716091,0.028439474963539133,4114
2_nor,2,nor,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_truir,2,truir,1,CCVVC,12,0.00024307243558580456,0.002916869227029655,4114
2_bu,2,bu,3,CV,1975,0.0007292173067574137,0.480068060281964,4114
2_ye,2,ye,1,CV,1975,0.00024307243558580456,0.480068060281964,4114
2_tio,2,tio,1,CVV,289,0.00024307243558580456,0.07024793388429752,4114
2_nie,2,nie,3,CVV,289,0.0007292173067574137,0.07024793388429752,4114
2_lir,2,lir,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_no,2,no,52,CV,1975,0.012639766650461837,0.480068060281964,4114
2_lu,2,lu,10,CV,1975,0.0024307243558580457,0.480068060281964,4114
2_pia,2,pia,2,CVV,289,0.0004861448711716091,0.07024793388429752,4114
2_jar,2,jar,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
2_gus,2,gus,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_tar,2,tar,7,CVC,764,0.001701507049100632,0.1857073407875547,4114
2_nia,2,nia,3,CVV,289,0.0007292173067574137,0.07024793388429752,4114
2_nis,2,nis,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_a,2,a,123,V,288,0.02989790957705396,0.07000486144871172,4114
2_rai,2,rai,1,CVV,289,0.00024307243558580456,0.07024793388429752,4114
2_bia,2,bia,8,CVV,289,0.0019445794846864365,0.07024793388429752,4114
2_rrom,2,rrom,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_pies,2,pies,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_flor,2,flor,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_bi,2,bi,7,CV,1975,0.001701507049100632,0.480068060281964,4114
2_par,2,par,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
2_ser,2,ser,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_dad,2,dad,9,CVC,764,0.0021876519202722413,0.1857073407875547,4114
2_suer,2,suer,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_gua,2,gua,5,CVV,289,0.0012153621779290229,0.07024793388429752,4114
2_cep,2,cep,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_haz,2,haz,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_die,2,die,9,CVV,289,0.0021876519202722413,0.07024793388429752,4114
2_pi,2,pi,6,CV,1975,0.0014584346135148275,0.480068060281964,4114
2_bam,2,bam,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_ter,2,ter,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_mis,2,mis,9,CVC,764,0.0021876519202722413,0.1857073407875547,4114
2_rus,2,rus,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_dre,2,dre,6,CCV,243,0.0014584346135148275,0.05906660184735051,4114
2_fie,2,fie,1,CVV,289,0.00024307243558580456,0.07024793388429752,4114
2_re,2,re,44,CV,1975,0.0106951871657754,0.480068060281964,4114
2_can,2,can,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_rien,2,rien,3,CVVC,117,0.0007292173067574137,0.028439474963539133,4114
2_tu,2,tu,20,CV,1975,0.004861448711716091,0.480068060281964,4114
2_dios,2,dios,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_seis,2,seis,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_y,2,y,83,V,288,0.020175012153621778,0.07000486144871172,4114
2_glo,2,glo,3,CCV,243,0.0007292173067574137,0.05906660184735051,4114
2_ab,2,ab,1,VC,324,0.00024307243558580456,0.07875546912980068,4114
2_ras,2,ras,7,CVC,764,0.001701507049100632,0.1857073407875547,4114
2_che,2,che,4,CCV,243,0.0009722897423432182,0.05906660184735051,4114
2_cor,2,cor,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
2_car,2,car,9,CVC,764,0.0021876519202722413,0.1857073407875547,4114
2_e,2,e,19,V,288,0.004618376276130287,0.07000486144871172,4114
2_as,2,as,4,VC,324,0.0009722897423432182,0.07875546912980068,4114
2_ri,2,ri,13,CV,1975,0.0031599416626154593,0.480068060281964,4114
2_gran,2,gran,2,CCVC,79,0.0004861448711716091,0.019202722411278562,4114
2_sor,2,sor,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_var,2,var,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_bo,2,bo,9,CV,1975,0.0021876519202722413,0.480068060281964,4114
2_cu,2,cu,10,CV,1975,0.0024307243558580457,0.480068060281964,4114
2_fon,2,fon,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_lla,2,lla,14,CCV,243,0.003403014098201264,0.05906660184735051,4114
2_ces,2,ces,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_nen,2,nen,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_go,2,go,17,CV,1975,0.004132231404958678,0.480068060281964,4114
2_diar,2,diar,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_rer,2,rer,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_dul,2,dul,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_sio,2,sio,2,CVV,289,0.0004861448711716091,0.07024793388429752,4114
2_tren,2,tren,2,CCVC,79,0.0004861448711716091,0.019202722411278562,4114
2_dez,2,dez,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_bios,2,bios,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_lam,2,lam,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_roz,2,roz,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_diez,2,diez,4,CVVC,117,0.0009722897423432182,0.028439474963539133,4114
2_lum,2,lum,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_rran,2,rran,2,CCVC,79,0.0004861448711716091,0.019202722411278562,4114
2_cru,2,cru,1,CCV,243,0.00024307243558580456,0.05906660184735051,4114
2_gra,2,gra,2,CCV,243,0.0004861448711716091,0.05906660184735051,4114
2_lor,2,lor,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_sien,2,sien,3,CVVC,117,0.0007292173067574137,0.028439474963539133,4114
2_bre,2,bre,18,CCV,243,0.004375303840544483,0.05906660184735051,4114
2_mues,2,mues,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_don,2,don,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_os,2,os,3,VC,324,0.0007292173067574137,0.07875546912980068,4114
2_sin,2,sin,8,CVC,764,0.0019445794846864365,0.1857073407875547,4114
2_pli,2,pli,1,CCV,243,0.00024307243558580456,0.05906660184735051,4114
2_nu,2,nu,2,CV,1975,0.0004861448711716091,0.480068060281964,4114
2_pues,2,pues,2,CVVC,117,0.0004861448711716091,0.028439474963539133,4114
2_rem,2,rem,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_len,2,len,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_le,2,le,35,CV,1975,0.00850753524550316,0.480068060281964,4114
2_triun,2,triun,1,CCVVC,12,0.00024307243558580456,0.002916869227029655,4114
2_sen,2,sen,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
2_ga,2,ga,26,CV,1975,0.006319883325230919,0.480068060281964,4114
2_tas,2,tas,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_llos,2,llos,4,CCVC,79,0.0009722897423432182,0.019202722411278562,4114
2_sar,2,sar,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
2_nas,2,nas,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
2_cla,2,cla,3,CCV,243,0.0007292173067574137,0.05906660184735051,4114
2_gur,2,gur,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_zo,2,zo,2,CV,1975,0.0004861448711716091,0.480068060281964,4114
2_zos,2,zos,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_ja,2,ja,20,CV,1975,0.004861448711716091,0.480068060281964,4114
2_pier,2,pier,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_pec,2,pec,2,CVC,764,0.0004861448711716091,0.1857073407875547,4114
2_bles,2,bles,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_bra,2,bra,5,CCV,243,0.0012153621779290229,0.05906660184735051,4114
2_en,2,en,79,VC,324,0.019202722411278562,0.07875546912980068,4114
2_til,2,til,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_rrar,2,rrar,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_cau,2,cau,2,CVV,289,0.0004861448711716091,0.07024793388429752,4114
2_pen,2,pen,9,CVC,764,0.0021876519202722413,0.1857073407875547,4114
2_bli,2,bli,1,CCV,243,0.00024307243558580456,0.05906660184735051,4114
2_pie,2,pie,2,CVV,289,0.0004861448711716091,0.07024793388429752,4114
2_la,2,la,124,CV,1975,0.030140982012639768,0.480068060281964,4114
2_vo,2,vo,9,CV,1975,0.0021876519202722413,0.480068060281964,4114
2_im,2,im,3,VC,324,0.0007292173067574137,0.07875546912980068,4114
2_vez,2,vez,5,CVC,764,0.0012153621779290229,0.1857073407875547,4114
2_dia,2,dia,12,CVV,289,0.002916869227029655,0.07024793388429752,4114
2_dos,2,dos,11,CVC,764,0.00267379679144385,0.1857073407875547,4114
2_ni,2,ni,21,CV,1975,0.005104521147301896,0.480068060281964,4114
2_pien,2,pien,1,CVVC,117,0.00024307243558580456,0.028439474963539133,4114
2_el,2,el,71,VC,324,0.017258142926592123,0.07875546912980068,4114
2_tez,2,tez,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_mon,2,mon,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_cui,2,cui,1,CVV,289,0.00024307243558580456,0.07024793388429752,4114
2_ex,2,ex,6,VC,324,0.0014584346135148275,0.07875546912980068,4114
2_cir,2,cir,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_blar,2,blar,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_cio,2,cio,5,CVV,289,0.0012153621779290229,0.07024793388429752,4114
2_rio,2,rio,4,CVV,289,0.0009722897423432182,0.07024793388429752,4114
2_su,2,su,29,CV,1975,0.007049100631988332,0.480068060281964,4114
2_voy,2,voy,1,CVV,289,0.00024307243558580456,0.07024793388429752,4114
2_cro,2,cro,1,CCV,243,0.00024307243558580456,0.05906660184735051,4114
2_ban,2,ban,6,CVC,764,0.0014584346135148275,0.1857073407875547,4114
2_mio,2,mio,1,CVV,289,0.00024307243558580456,0.07024793388429752,4114
2_pren,2,pren,3,CCVC,79,0.0007292173067574137,0.019202722411278562,4114
2_cul,2,cul,3,CVC,764,0.0007292173067574137,0.1857073407875547,4114
2_tud,2,tud,1,CVC,764,0.00024307243558580456,0.1857073407875547,4114
2_dras,2,dras,5,CCVC,79,0.0012153621779290229,0.019202722411278562,4114
2_fo,2,fo,5,CV,1975,0.0012153621779290229,0.480068060281964,4114
2_com,2,com,6,CVC,764,0.0014584346135148275,0.1857073407875547,4114
2_prin,2,prin,1,CCVC,79,0.00024307243558580456,0.019202722411278562,4114
2_gen,2,gen,4,CVC,764,0.0009722897423432182,0.1857073407875547,4114
